house_bill|regionName|time_label
SF1073325822912|ECHO|DAY
SF1073373657978|ECHO|DAY
SF1073419218767|ECHO|DAY
SF1073419218785|ECHO|DAY
SF1073816228099|ALFA|DAY
SF1073829371027|ECHO|DAY
SF1073829371036|ECHO|DAY
SF1073829371045|ECHO|DAY
SF1073939506580|ECHO|DAY
SF1073969768492|ECHO|DAY
SF1074010404993|ECHO|DAY
SF1074012265246|ECHO|DAY
SF1074052801722|ECHO|DAY
SF1074059873415|ALFA|DAY
SF1074231222208|ECHO|DAY
SF1074332163868|ALFA|DAY
SF1074385894207|ECHO|DAY
SF1074394082797|ECHO|DAY
SF1074492090894|ECHO|DAY
SF1074504678559|ECHO|DAY
SF1074514642145|ALFA|DAY
SF1074514642172|ALFA|DAY
SF1074514642206|ALFA|DAY
SF1074514643210|ALFA|DAY
SF1074514643256|ALFA|DAY
SF1074514643265|ALFA|DAY
SF1074577273454|ECHO|DAY
SF1074666475984|ECHO|DAY
SF1074669040817|ALFA|DAY
SF1074685368641|ECHO|DAY
SF1074688742874|ECHO|DAY
SF1074848130027|ALFA|DAY
SF1074920230266|ECHO|DAY
SF1074985701461|ALFA|DAY
SF1074985701522|ALFA|DAY
SF1075029891750|ECHO|DAY
SF1075052802206|ECHO|DAY
SF1075187120133|ALFA|DAY
SF1075200621315|ECHO|DAY
SF1075218789836|ECHO|DAY
SF1075268333924|ECHO|DAY
SF1075268333942|ECHO|DAY
SF1075268334160|ECHO|DAY
SF1075268334188|ECHO|DAY
SF1075268347573|ECHO|DAY
SF1075268347591|ECHO|DAY
SF1075268348134|ECHO|DAY
SF1075268348152|ECHO|DAY
SF1075273709504|ECHO|DAY
SF1075285052296|ECHO|DAY
SF1075285052311|ECHO|DAY
SF1075285052435|ECHO|DAY
SF1075285052453|ECHO|DAY
SF1075285052596|ECHO|DAY
SF1075285052611|ECHO|DAY
SF1075285052771|ECHO|DAY
SF1075285052799|ECHO|DAY
SF1075294171471|ECHO|DAY
SF1075354317005|ALFA|DAY
SF1075399706189|ECHO|DAY
SF1075400657467|ECHO|DAY
SF1075401286398|ECHO|DAY
SF1075473352131|ECHO|DAY
SF1075482976787|ECHO|DAY
SF1075493458158|ALFA|DAY
SF1075497331409|ECHO|DAY
SF1075520442113|ECHO|DAY
SF1075525576903|ECHO|DAY
SF1075533233682|ECHO|DAY
SF1075535618003|ECHO|DAY
SF1075535644612|ECHO|DAY
SF1075611409086|ECHO|DAY
SF1075611946000|ECHO|DAY
SF1075617083931|ECHO|DAY
SF1075619279757|ECHO|DAY
SF1075645461417|ECHO|DAY
SF1075645461435|ECHO|DAY
SF1075645461596|ECHO|DAY
SF1075645461771|ECHO|DAY
SF1075645481412|ECHO|DAY
SF1075645481573|ECHO|DAY
SF1075645481634|ECHO|DAY
SF1075645481776|ECHO|DAY
SF1075665004523|ALFA|DAY
SF1075671119010|ALFA|DAY
SF1075671119038|ALFA|DAY
SF1075691089017|ECHO|DAY
SF1075694089588|ECHO|DAY
SF1075720788329|ALFA|DAY
SF1075831385835|ALFA|DAY
SF1075849063636|ECHO|DAY
SF1075980529349|ECHO|DAY
SF1075980529358|ECHO|DAY
SF1076131814295|CHARLIE|DAY
SF1076206103909|ALFA|DAY
SF1076210531401|ALFA|DAY
SF1076210531410|ALFA|DAY
SF1076210531438|ALFA|DAY
SF1076210531447|ALFA|DAY
SF1076210531456|ALFA|DAY
SF1076244210923|ECHO|DAY
SF1076402087054|ECHO|DAY
SF1076408206483|ALFA|DAY
SF1076410432263|ECHO|DAY
SF1076410432272|ECHO|DAY
SF1076415099798|ECHO|DAY
SF1076415524303|ECHO|DAY
SF1076422093023|ECHO|DAY
SF1076512003376|ECHO|DAY
SF1076786013174|ALFA|DAY
SF1076828315027|ECHO|DAY
SF1076890164047|ALFA|DAY
SF1076890164056|ALFA|DAY
SF1076899165866|ECHO|DAY
SF1076944225396|ECHO|DAY
SF1077060107936|ECHO|DAY
SF1077255939388|CHARLIE|DAY
SF1077273341556|ECHO|DAY
SF1077314347506|ECHO|DAY
SF1077360835777|ECHO|DAY
SF1077384472398|ECHO|DAY
SF1077404161398|ECHO|DAY
SF1077405995276|ECHO|DAY
SF1077405995285|ECHO|DAY
SF1077405995294|ECHO|DAY
SF1077436594531|ALFA|DAY
SF1077566771378|ALFA|DAY
SF1077567832264|ECHO|DAY
SF1077570036879|ECHO|DAY
SF1077571754699|ECHO|DAY
SF1077578811462|ECHO|DAY
SF1077594065018|ECHO|DAY
SF1077641667221|ALFA|DAY
SF1077641667230|ALFA|DAY
SF1077641667249|ALFA|DAY
SF1077737293933|ALFA|DAY
SF1077749050136|ECHO|DAY
SF1077749051344|ECHO|DAY
SF1077765882788|ECHO|DAY
SF1077775251995|ECHO|DAY
SF1077858257607|ECHO|DAY
SF1077993814804|ECHO|DAY
SF1078018754242|ECHO|DAY
SF1078018754251|ECHO|DAY
SF1078082731891|ALFA|DAY
SF1078189798199|ECHO|DAY
SF1078214402228|ECHO|DAY
SF1078267629264|ECHO|DAY
SF1078269578964|ECHO|DAY
SF1078333123369|ECHO|DAY
SF1078333123378|ECHO|DAY
SF1078333123387|ECHO|DAY
SF1078333123396|ECHO|DAY
SF1078395614643|ALFA|DAY
SF1078405101744|ECHO|DAY
SF1078405101753|ECHO|DAY
SF1078405101762|ECHO|DAY
SF1078422236539|ECHO|DAY
SF1078426109292|ALFA|DAY
SF1078479316071|ECHO|DAY
SF1078491215154|ECHO|DAY
SF1078619595139|ECHO|DAY
SF1078619595148|ECHO|DAY
SF1078619595402|ECHO|DAY
SF1078713886940|ALFA|DAY
SF1078716972653|ECHO|DAY
SF1078746701543|ECHO|DAY
SF1078746701561|ECHO|DAY
SF1078756994400|ECHO|DAY
SF1078820438633|ECHO|DAY
SF1078841330105|ECHO|DAY
SF1078841768199|ECHO|DAY
SF1078889229614|ECHO|DAY
SF1078911764901|ECHO|DAY
SF1078946092110|ALFA|DAY
SF1078946100111|ALFA|DAY
SF1078973842662|ECHO|DAY
SF1078977604839|ECHO|DAY
SF1079023317429|ECHO|DAY
SF1079042400093|ECHO|DAY
SF1079042400685|ECHO|DAY
SF1079050453414|ECHO|DAY
SF1079152835958|ECHO|DAY
SF1079172902279|ECHO|DAY
SF1079173837692|ECHO|DAY
SF1079173889896|ECHO|DAY
SF1079207398021|ALFA|DAY
SF1079218800204|ECHO|DAY
SF1079223158262|ECHO|DAY
SF1079223882474|ECHO|DAY
SF1079257094825|ECHO|DAY
SF1079260643549|ECHO|DAY
SF1079915061151|ALFA|DAY
SF1079921725012|ECHO|DAY
SF1081057743694|ECHO|DAY
SF1081081430226|ECHO|DAY
SF1081081833884|ALFA|DAY
SF1081094390169|ECHO|DAY
SF1081103930275|ECHO|DAY
SF1081103930284|ECHO|DAY
SF1081105731054|ECHO|DAY
SF1081108289869|ECHO|DAY
SF1081181733330|ECHO|DAY
SF1081198198383|ALFA|DAY
SF1081198198452|ALFA|DAY
SF1081211964800|ECHO|DAY
SF1081242918318|ECHO|DAY
SF1081242918327|ECHO|DAY
SF1081242918336|ECHO|DAY
SF1081243464045|ECHO|DAY
SF1081273820319|ECHO|DAY
SF1081274278209|ALFA|DAY
SF1081285458862|ALFA|DAY
SF1081306282374|ALFA|DAY
SF1081314010599|ECHO|DAY
SF1081348989666|ECHO|DAY
SF1081369277295|ECHO|DAY
SF1081373137626|ECHO|DAY
SF1081377218063|ALFA|DAY
SF1081383766402|ECHO|DAY
SF1081383766493|ECHO|DAY
SF1081438286218|ECHO|DAY
SF1081446730139|ECHO|DAY
SF1081462897693|ECHO|DAY
SF1081467387664|ECHO|DAY
SF1081483008976|ECHO|DAY
SF1081483008985|ECHO|DAY
SF1081483008994|ECHO|DAY
SF1081483732613|ALFA|DAY
SF1081495474729|ECHO|DAY
SF1081495474808|ECHO|DAY
SF1081497429569|ECHO|DAY
SF1081503809500|ALFA|DAY
SF1081506717447|ECHO|DAY
SF1081508180738|ECHO|DAY
SF1081530725565|ALFA|DAY
SF1081542294267|ECHO|DAY
SF1081542294276|ECHO|DAY
SF1081542294285|ECHO|DAY
SF1081547590320|ECHO|DAY
SF1081557823315|ALFA|DAY
SF1081603755094|ECHO|DAY
SF1081611346748|ALFA|DAY
SF1081626613047|ECHO|DAY
SF1081672353989|ECHO|DAY
SF1081714967312|ECHO|DAY
SF1081714967321|ECHO|DAY
SF1082071743528|ECHO|DAY
SF1082071743537|ECHO|DAY
SF1082088771458|ECHO|DAY
SF1082122216103|ECHO|DAY
SF1082150125078|ECHO|DAY
SF1082201118848|ALFA|DAY
SF1082221621911|ECHO|DAY
SF1082251673106|ECHO|DAY
SF1082251673115|ECHO|DAY
SF1082379448977|ECHO|DAY
SF1082382709123|ECHO|DAY
SF1082424537805|ECHO|DAY
SF1082568413945|ECHO|DAY
SF1082579593637|ECHO|DAY
SF1082589784413|ECHO|DAY
SF1082672130681|ECHO|DAY
SF1082673496201|ALFA|DAY
SF1082691858455|ECHO|DAY
SF1082754816789|ECHO|DAY
SF1082788823026|ECHO|DAY
SF1082853667269|ECHO|DAY
SF1082931904046|ECHO|DAY
SF1082954329940|ECHO|DAY
SF1083058438869|ECHO|DAY
SF1083106407230|ECHO|DAY
SF1083156728908|ECHO|DAY
SF1083157879109|ALFA|DAY
SF1083215237574|ECHO|DAY
SF1083215575211|ECHO|DAY
SF1083299678212|ECHO|DAY
SF1083318159858|ECHO|DAY
SF1083325924010|ECHO|DAY
SF1083347279243|ECHO|DAY
SF1083353633965|ECHO|DAY
SF1083368892606|ALFA|DAY
SF1083387198827|ALFA|DAY
SF1083390360463|ALFA|DAY
SF1083402733255|ECHO|DAY
SF1083405726499|ALFA|DAY
SF1083432672009|ALFA|DAY
SF1083443555001|ECHO|DAY
SF1083443555010|ECHO|DAY
SF1083453725356|ECHO|DAY
SF1083495336854|ECHO|DAY
SF1083506173394|ECHO|DAY
SF1083562432983|ECHO|DAY
SF1083570485988|ALFA|DAY
SF1083570486106|ALFA|DAY
SF1083581307830|ECHO|DAY
SF1083581307849|ECHO|DAY
SF1083599603029|ECHO|DAY
SF1083677029140|ALFA|DAY
SF1083702565386|ECHO|DAY
SF1083713317863|ECHO|DAY
SF1083729594764|ALFA|DAY
SF1083749068544|ALFA|DAY
SF1083787745315|ECHO|DAY
SF1083789260020|ALFA|DAY
SF1083804029770|ECHO|DAY
SF1083816043956|ALFA|DAY
SF1083831035026|ECHO|DAY
SF1083832532155|ECHO|DAY
SF1083865874119|ECHO|DAY
SF1083866467011|ECHO|DAY
SF1084014083256|ECHO|DAY
SF1084024064075|ALFA|DAY
SF1084051732365|ECHO|DAY
SF1084076256429|ECHO|DAY
SF1084076256905|ECHO|DAY
SF1084076256923|ECHO|DAY
SF1084076272523|ECHO|DAY
SF1084143764725|ECHO|DAY
SF1084169426638|ECHO|DAY
SF1084181989536|ECHO|DAY
SF1084396208262|ALFA|DAY
SF1086067153389|ECHO|DAY
SF1086097293912|ECHO|DAY
SF1086108875671|ECHO|DAY
SF1086110700733|ECHO|DAY
SF1086133513279|ECHO|DAY
SF1086187968809|ALFA|DAY
SF1086193573522|ALFA|DAY
SF1086201291901|ECHO|DAY
SF1086244036792|ECHO|DAY
SF1086261967702|ECHO|DAY
SF1086262074911|ECHO|DAY
SF1086262353313|ECHO|DAY
SF1086275784640|ECHO|DAY
SF1086301484096|ECHO|DAY
SF1086336825941|ALFA|DAY
SF1086437980952|ECHO|DAY
SF1086457125634|ALFA|DAY
SF1086476937992|ALFA|DAY
SF1086485031752|ECHO|DAY
SF1086587564762|ECHO|DAY
SF1086618072845|ALFA|DAY
SF1086623038318|ECHO|DAY
SF1086623971820|ECHO|DAY
SF1086645339541|ALFA|DAY
SF1086646594734|ECHO|DAY
SF1086646619388|ECHO|DAY
SF1086646825521|ECHO|DAY
SF1086655091899|ALFA|DAY
SF1086683541078|ALFA|DAY
SF1086692002607|ECHO|DAY
SF1086730655556|ECHO|DAY
SF1086756024870|ECHO|DAY
SF1086765698237|ECHO|DAY
SF1086766764124|ECHO|DAY
SF1086767417938|ALFA|DAY
SF1086786394501|ALFA|DAY
SF1086815375613|ALFA|DAY
SF1086817864153|ECHO|DAY
SF1086817864162|ECHO|DAY
SF1086817864171|ECHO|DAY
SF1086817864180|ECHO|DAY
SF1086817901701|ECHO|DAY
SF1086818466936|ECHO|DAY
SF1086819872001|ECHO|DAY
SF1086820263635|ECHO|DAY
SF1086849081915|ECHO|DAY
SF1086890901271|ECHO|DAY
SF1086925266605|ECHO|DAY
SF1086925268719|ECHO|DAY
SF1086925438837|ECHO|DAY
SF1086938743265|ECHO|DAY
SF1086958577482|ECHO|DAY
SF1086980505610|ECHO|DAY
SF1087003104995|ECHO|DAY
SF1087038946295|ECHO|DAY
SF1087114848124|ECHO|DAY
SF1087161930545|ECHO|DAY
SF1087161930554|ECHO|DAY
SF1087161930563|ECHO|DAY
SF1088228433855|ECHO|DAY
SF1088246378686|ALFA|DAY
SF1088246462225|ECHO|DAY
SF1088246894724|ECHO|DAY
SF1088248245812|ECHO|DAY
SF1088248245821|ECHO|DAY
SF1088248245830|ECHO|DAY
SF1088259554638|ECHO|DAY
SF1088308182263|ECHO|DAY
SF1088405567321|ECHO|DAY
SF1088432533814|ECHO|DAY
SF1088440039352|ALFA|DAY
SF1088443814396|ECHO|DAY
SF1088453094468|CHARLIE|DAY
SF1088464432594|ECHO|DAY
SF1088550057312|ECHO|DAY
SF1088550057321|ECHO|DAY
SF1088550057330|ECHO|DAY
SF1088550057349|ECHO|DAY
SF1088550057358|ECHO|DAY
SF1088550057367|ECHO|DAY
SF1088555620696|ECHO|DAY
SF1088575084998|ALFA|DAY
SF1088660762532|ALFA|DAY
SF1088728236883|ECHO|DAY
SF1088763175430|ECHO|DAY
SF1088763199714|ECHO|DAY
SF1088839881783|ECHO|DAY
SF1088868394257|ECHO|DAY
SF1088945981339|ECHO|DAY
SF1088960594318|CHARLIE|DAY
SF1088988717142|ALFA|DAY
SF1089216049429|ECHO|DAY
SF1089216049438|ECHO|DAY
SF1089218396309|ALFA|DAY
SF1089221600647|ECHO|DAY
SF1089355653797|ECHO|DAY
SF1089387887477|ECHO|DAY
SF1089417937732|ECHO|DAY
SF1089889084720|ALFA|DAY
SF1091215824442|ALFA|DAY
SF1092762137142|ECHO|DAY
SF1092763484915|ECHO|DAY
SF1190085467807|ECHO|DAY
SF1190176145060|ALFA|DAY
SF1190315825015|ECHO|DAY
SF1190332030603|ALFA|DAY
SF1190370285004|ECHO|DAY
SF1190388992172|ALFA|DAY
SF1190398220543|ALFA|DAY
SF2000163017496|ALFA|DAY
SF2001754311704|ECHO|DAY
SF2001754311713|ECHO|DAY
SF2001754311722|ECHO|DAY
SF2001754311731|ECHO|DAY
SF2001754311740|ECHO|DAY
SF2001754311759|ECHO|DAY
SF2003164078450|ALFA|DAY
SF2003231664559|ECHO|DAY
SF2003231664568|ECHO|DAY
SF2003231664577|ECHO|DAY
SF2003864540198|ALFA|DAY
SF2003864540204|ALFA|DAY
SF2003864540213|ALFA|DAY
SF2003864540222|ALFA|DAY
SF2003864540231|ALFA|DAY
SF2003864540240|ALFA|DAY
SF2003864540259|ALFA|DAY
SF2003864540268|ALFA|DAY
SF2003864540277|ALFA|DAY
SF2003864540286|ALFA|DAY
SF2003864540295|ALFA|DAY
SF2003864540301|ALFA|DAY
SF2003864540310|ALFA|DAY
SF2003864540329|ALFA|DAY
SF2003864540338|ALFA|DAY
SF2003864540347|ALFA|DAY
SF2003864540356|ALFA|DAY
SF2003864540365|ALFA|DAY
SF2003864540374|ALFA|DAY
SF2003864540383|ALFA|DAY
SF2003864540392|ALFA|DAY
SF2003864540407|ALFA|DAY
SF2003864540416|ALFA|DAY
SF2003864540425|ALFA|DAY
SF2003864540434|ALFA|DAY
SF2003864540443|ALFA|DAY
SF2003864540452|ALFA|DAY
SF2003864540461|ALFA|DAY
SF2003864540470|ALFA|DAY
SF2003864540489|ALFA|DAY
SF2003864540498|ALFA|DAY
SF2003864540504|ALFA|DAY
SF2003864540513|ALFA|DAY
SF2003864540522|ALFA|DAY
SF2003864540531|ALFA|DAY
SF2003864540540|ALFA|DAY
SF2003864540559|ALFA|DAY
SF2003864540568|ALFA|DAY
SF2003864540577|ALFA|DAY
SF2004752435061|ALFA|DAY
 843005655246|ECHO|DAY
001804816814|ECHO|DAY
002443100048|ECHO|DAY
002443100057|ECHO|DAY
002957188543|ECHO|DAY
004355643087|ECHO|DAY
004355643096|ECHO|DAY
005069662065|ECHO|DAY
005069662074|ECHO|DAY
005069662083|ECHO|DAY
005069662092|ECHO|DAY
005069662108|ECHO|DAY
005069662117|ECHO|DAY
005069662126|ECHO|DAY
005069662135|ECHO|DAY
005069662144|ECHO|DAY
005069662153|ECHO|DAY
005069662162|ECHO|DAY
005069662171|ECHO|DAY
005069662180|ECHO|DAY
005069662199|ECHO|DAY
005208545545|ALFA|DAY
005208545554|ALFA|DAY
005208545563|ALFA|DAY
005208545572|ALFA|DAY
005208545606|ALFA|DAY
005208654215|ALFA|DAY
005208654224|ALFA|DAY
005208654233|ALFA|DAY
005215931528|ALFA|DAY
005260150281|ECHO|DAY
005260150290|ECHO|DAY
005260150306|ECHO|DAY
005260150315|ECHO|DAY
005260150324|ECHO|DAY
005479887981|ECHO|DAY
005552030910|ALFA|DAY
005771277516|ECHO|DAY
005804904512|ALFA|DAY
005866660519|ECHO|DAY
005866660528|ECHO|DAY
005983539180|ALFA|DAY
006099797645|ALFA|DAY
006111941580|ALFA|DAY
006111941599|ALFA|DAY
006119213513|ALFA|DAY
006119222529|ALFA|DAY
006119222538|ALFA|DAY
006119222547|ALFA|DAY
006119222556|ALFA|DAY
006119222565|ALFA|DAY
006119222574|ALFA|DAY
006119254516|ALFA|DAY
006119254525|ALFA|DAY
006119254534|ALFA|DAY
006432747523|ALFA|DAY
006512049010|ECHO|DAY
006699079852|ALFA|DAY
006699079861|ALFA|DAY
006699079870|ALFA|DAY
006699079889|ALFA|DAY
006699079898|ALFA|DAY
006699079904|ALFA|DAY
006699079913|ALFA|DAY
006699079922|ALFA|DAY
006699079931|ALFA|DAY
006718789582|ECHO|DAY
006718808093|ECHO|DAY
006718808163|ECHO|DAY
006718808303|BRAVO|DAY
006718808312|ECHO|DAY
006718808367|ECHO|DAY
006718808376|ECHO|DAY
006718813525|ECHO|DAY
006718815649|ECHO|DAY
006718815658|ECHO|DAY
006718815694|ECHO|DAY
006718815763|ECHO|DAY
006718817541|ECHO|DAY
006718817602|ALFA|DAY
006718817657|ECHO|DAY
006718817666|ECHO|DAY
006718817708|DELTA|DAY
006718817799|ECHO|DAY
006718817902|ALFA|DAY
006718817911|ECHO|DAY
006718817939|ECHO|DAY
006718818014|ALFA|DAY
006718818023|ALFA|DAY
006718818032|ECHO|DAY
006718818306|ECHO|DAY
006718818315|ECHO|DAY
006718818324|ECHO|DAY
006718818379|ECHO|DAY
006718818411|ALFA|DAY
006718818420|ALFA|DAY
006718818439|DELTA|DAY
006718818466|ECHO|DAY
006718818484|ALFA|DAY
006718818493|ALFA|DAY
006718818679|ALFA|DAY
006718818863|ECHO|DAY
006718819161|ECHO|DAY
006718819170|ECHO|DAY
006718831566|ECHO|DAY
006718831593|ECHO|DAY
006718831609|ECHO|DAY
006718831654|ALFA|DAY
006718831663|ECHO|DAY
006718832118|ECHO|DAY
006718832127|ECHO|DAY
006718832154|ECHO|DAY
006718832163|ECHO|DAY
006718832172|ECHO|DAY
006718832251|ECHO|DAY
006718832260|ECHO|DAY
006718832279|ECHO|DAY
006718832418|ALFA|DAY
006718839299|ALFA|DAY
006718839465|ECHO|DAY
006718839474|ECHO|DAY
006718839483|ALFA|DAY
006718843586|ALFA|DAY
006718843840|ALFA|DAY
006718843859|ALFA|DAY
006718843868|ALFA|DAY
006718843877|ALFA|DAY
006718843886|ALFA|DAY
006718843938|ALFA|DAY
006718843947|ECHO|DAY
006718843956|ECHO|DAY
006718843965|ECHO|DAY
006718844174|ALFA|DAY
006718844183|ALFA|DAY
006718844192|ALFA|DAY
006718844226|ALFA|DAY
006718844235|ALFA|DAY
006718844244|ALFA|DAY
006718844305|ALFA|DAY
006718844483|ALFA|DAY
006724004556|ALFA|DAY
006743482762|ALFA|DAY
006743482771|ALFA|DAY
006743482780|ALFA|DAY
006743482799|ALFA|DAY
006743482805|ALFA|DAY
006743482814|ALFA|DAY
006743482823|ALFA|DAY
006743482832|ALFA|DAY
006743482841|ALFA|DAY
007167359300|ECHO|DAY
007249065928|ECHO|DAY
007249065937|ECHO|DAY
007277546823|ALFA|DAY
007278389288|ECHO|DAY
007299934177|ECHO|DAY
007512039478|ECHO|DAY
007512039487|ECHO|DAY
007531764838|ALFA|DAY
007532562573|ECHO|DAY
007534455031|ECHO|DAY
007619855032|ECHO|DAY
007679938583|ECHO|DAY
007679946153|ECHO|DAY
007702332566|ALFA|DAY
007702333940|ALFA|DAY
007704340114|ECHO|DAY
007704340741    |ALFA|DAY
007704342113|ALFA|DAY
007704390867|CHARLIE|DAY
007705594014|ECHO|DAY
007739677184|ALFA|DAY
007744327423|ECHO|DAY
007748410130|BRAVO|DAY
007748410176|ECHO|DAY
007748410185|ECHO|DAY
007748410200|ALFA|DAY
007748410219|ALFA|DAY
007748410246|ECHO|DAY
007748410255|ECHO|DAY
007748410264|ECHO|DAY
007748410389|ALFA|DAY
007748410449|ECHO|DAY
007748410458|ECHO|DAY
007748411287|ECHO|DAY
007748411320|ALFA|DAY
007748411480|ALFA|DAY
007748411499|ALFA|DAY
007748411505|ECHO|DAY
007748411541|ALFA|DAY
007748411744|ALFA|DAY
007748411902|ALFA|DAY
007748411911|ALFA|DAY
007748411939|ALFA|DAY
007748435012|DELTA|DAY
007748435021|DELTA|DAY
007748435030|DELTA|DAY
007748438130|ECHO|DAY
007748438149|ECHO|DAY
007748438158|ECHO|DAY
007748438228|ECHO|DAY
007748438237|ECHO|DAY
007748438264|ECHO|DAY
007748438273|ECHO|DAY
007748438282|ECHO|DAY
007753366329|ALFA|DAY
007758463635|ECHO|DAY
007812500241|ECHO|DAY
007815130206|ECHO|DAY
007821948315|ECHO|DAY
007831416933|ALFA|DAY
007838691025|ALFA|DAY
007843340389|ECHO|DAY
007843340398|ECHO|DAY
007864511323|ECHO|DAY
007864511332|ECHO|DAY
007879911391|ECHO|DAY
007892627022|ALFA|DAY
007892627031|ALFA|DAY
007893477208|ALFA|DAY
007941285961|ECHO|DAY
007949111837|ALFA|DAY
007951678021|ECHO|DAY
007954912097|ALFA|DAY
007984937868|ECHO|DAY
008739798067|ALFA|DAY
025948469748|ECHO|DAY
026015620745|ECHO|DAY
027896934817|ECHO|DAY
027897725997|ALFA|DAY
032032254263|ECHO|DAY
032032254272|ECHO|DAY
032049309177|ALFA|DAY
032174125960|ECHO|DAY
032242966469|ALFA|DAY
032373146728|ECHO|DAY
032373146737|ECHO|DAY
032373146746|ECHO|DAY
032373146755|ECHO|DAY
032373146764|ECHO|DAY
032380963925|ECHO|DAY
032426383354|ALFA|DAY
032426383363|ALFA|DAY
032426383372|ALFA|DAY
032426383381|ALFA|DAY
032426383390|ALFA|DAY
032426383405|ALFA|DAY
032465587596|ALFA|DAY
032465587602|ALFA|DAY
032465587611|ALFA|DAY
032540300127|ECHO|DAY
032540300136|ECHO|DAY
032581736335|ALFA|DAY
032581736344|ALFA|DAY
032678407202|ALFA|DAY
032686257813|ALFA|DAY
032686257822|ALFA|DAY
032686257831|ALFA|DAY
032687355812|ALFA|DAY
032690914509|ECHO|DAY
032690914518|ECHO|DAY
032693551775|ECHO|DAY
032693551784|ECHO|DAY
032693551793|ECHO|DAY
032720146032|ECHO|DAY
032721070490|ALFA|DAY
032725469173|ALFA|DAY
032725469182|ALFA|DAY
032725469191|ALFA|DAY
032729562207|ECHO|DAY
032729562216|ECHO|DAY
032761996662|ALFA|DAY
032763109794|ECHO|DAY
032763109800|ECHO|DAY
032763109819|ECHO|DAY
032785603855|ALFA|DAY
032810875402|ECHO|DAY
032817336493|ECHO|DAY
032817336509|ECHO|DAY
032817336518|ECHO|DAY
032817336527|ECHO|DAY
032820038021|ALFA|DAY
033899473235|ALFA|DAY
033899473299|ECHO|DAY
033899473756|DELTA|DAY
033899473774|ECHO|DAY
035737715158|ALFA|DAY
036063526163|ECHO|DAY
036117350151|ALFA|DAY
036219811950|ECHO|DAY
036268842219|ALFA|DAY
036269438654|ALFA|DAY
036278655671|ECHO|DAY
036432688544|ALFA|DAY
036436110729|ECHO|DAY
036522700052|ECHO|DAY
036581160131|ECHO|DAY
036740083753|ECHO|DAY
036746534039|ECHO|DAY
036859611414|ECHO|DAY
036859619696|ECHO|DAY
036881299633|ECHO|DAY
036887058469|ALFA|DAY
036895777470|ALFA|DAY
036935220661|ECHO|DAY
036957896837|ALFA|DAY
037017426836|ALFA|DAY
037019770846|ECHO|DAY
037032190555|ECHO|DAY
037035034834|ALFA|DAY
037138388242|ALFA|DAY
037219805955|ECHO|DAY
037224763665|DELTA|DAY
037255755251|ALFA|DAY
037255755288|ALFA|DAY
037277238653|ALFA|DAY
037295628878|ECHO|DAY
037317932974|ALFA|DAY
037318222703|ALFA|DAY
037327028734|ALFA|DAY
037357506641|ALFA|DAY
037368249506|ECHO|DAY
037403655068|ECHO|DAY
037438220454|ECHO|DAY
037454060576|ECHO|DAY
037488403567|ECHO|DAY
037530536038|ALFA|DAY
037543755366|ECHO|DAY
037549923428|ECHO|DAY
037595650164|ALFA|DAY
037633091212|ECHO|DAY
037645780853|ALFA|DAY
037658580701|ECHO|DAY
037659927522|ECHO|DAY
037659977667|ECHO|DAY
037675033694|ALFA|DAY
037683249782|ECHO|DAY
037693498739|ECHO|DAY
037697029420|ALFA|DAY
037710117140|ECHO|DAY
037715039203|ECHO|DAY
037717089256|ALFA|DAY
037728835233|ALFA|DAY
037746731558|ECHO|DAY
037747013657|ALFA|DAY
037757988961|ECHO|DAY
037769156542|ECHO|DAY
037815779737|ECHO|DAY
037820525885|ECHO|DAY
037820526252|ECHO|DAY
037824707111|ECHO|DAY
037830239827|ECHO|DAY
037839475637|ECHO|DAY
037841051652|ECHO|DAY
037843601948|ALFA|DAY
037853310590|ECHO|DAY
037857382833|ALFA|DAY
037868113642|CHARLIE|DAY
037870223026|ECHO|DAY
037871842998|ALFA|DAY
037877175827|ECHO|DAY
037894665046|ECHO|DAY
037899007174|ALFA|DAY
037904288338|ECHO|DAY
037904598842|ECHO|DAY
037910265500|ALFA|DAY
037913525587|ECHO|DAY
037917027250|ECHO|DAY
037918823603|ECHO|DAY
037925133325|ECHO|DAY
037926693293|ECHO|DAY
037932829446|ALFA|DAY
037933631113|ALFA|DAY
037954938662|ECHO|DAY
037961290440|ECHO|DAY
037977002547|ALFA|DAY
037980036667|ALFA|DAY
037980499074|ECHO|DAY
037981167304|ALFA|DAY
037986549893|ALFA|DAY
037991329673|ALFA|DAY
037991955132|ECHO|DAY
038007079235|ECHO|DAY
038013849515|ECHO|DAY
038014560695|ALFA|DAY
038022957834|ECHO|DAY
038028239872|ALFA|DAY
038046435860|ALFA|DAY
038046814598|ALFA|DAY
038057682022|ECHO|DAY
038067456453|ECHO|DAY
038081077889|ALFA|DAY
038098913280|ECHO|DAY
038112270687|ECHO|DAY
038112671249|ECHO|DAY
038112991728|ECHO|DAY
038117210374|ALFA|DAY
038121610372|ECHO|DAY
038123697580|ECHO|DAY
038126850052|ALFA|DAY
038126853911|ALFA|DAY
038131139594|ECHO|DAY
038134197990|ECHO|DAY
038137951015|ECHO|DAY
038142452554|ALFA|DAY
038158790373|ECHO|DAY
038160081631|ALFA|DAY
038172336836|ALFA|DAY
038176440940|ECHO|DAY
038186611238|ECHO|DAY
038188731801|ALFA|DAY
038188733006|ALFA|DAY
